id,name,city,iata,lat,long,timezone
7683,San Carlos Airport,San Carlos,SQL,37.51190186,-122.25,-8
7690,Rocky Mount Wilson Regional Airport,Rocky Mount,RWI,35.85630035,-77.89189911,-5
7692,Soldotna Airport,Soldotna,SXQ,60.47570038,-151.0339966,-9
7693,Gillespie Field,El Cajon,SEE,32.82619858,-116.9720001,-8
7702,Truckee Tahoe Airport,Truckee,TKF,39.31999969,-120.1399994,-8
7717,Mission Field,Livingston-Montana,LVM,45.69940186,-110.447998,-7
7727,Monument Valley Airport,Monument Valley,GMV,37.01670074,-110.2009964,-7
7729,West 30th St. Heliport,New York,JRA,40.754501,-74.007103,-5
7732,Lakeland Linder International Airport,Lakeland,LAL,27.988899,-82.018602,-5
7769,French Valley Airport,Murrieta-Temecula,RBK,33.57419968,-117.1279984,-8
7776,Dayton-Wright Brothers Airport,Dayton,MGY,39.5890007,-84.22489929,-5
7778,Findlay Airport,Findley,FDY,41.01350021,-83.66870117,-5
7809,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,SPF,44.4803009,-103.7829971,-7
7817,Olive Branch Airport,Olive Branch,OLV,34.97869873,-89.78690338,-6
7822,Rocky Mountain Metropolitan Airport,Broomfield-CO,BJC,39.90879822,-105.1169968,-7
7826,Salem Municipal Airport/McNary Field,Salem,SLE,44.90950012,-123.0029984,-8
7827,Tunica Municipal Airport,Tunica,UTM,34.68099976,-90.34670258,-6
7839,Lawrence J Timmerman Airport,Milwaukee,MWC,43.110401,-88.034401,-6
7840,Southern Wisconsin Regional Airport,Janesville,JVL,42.62030029,-89.04160309,-6
7847,Gwinnett County Briscoe Field,Lawrenceville,LZU,33.97809982,-83.96240234,-5
7848,Bowling Green Warren County Regional Airport,Bowling Green,BWG,36.96450043,-86.41970062,-6
7849,Richard Lloyd Jones Jr Airport,Tulsa,RVS,36.03960037,-95.98459625,-6
7857,Bryce Canyon Airport,Bryce Canyon,BCE,37.70640183,-112.1449966,-7
7869,New Century Aircenter Airport,Olathe,JCI,38.83089828,-94.89029694,-6
7870,Easton Newnam Field,Easton,ESN,38.80419922,-76.06900024,-5
7875,Yuba County Airport,Yuba City,MYV,39.09780121,-121.5699997,-8
7880,Halliburton Field,Duncan,DUC,34.47090149,-97.9598999,-6
7885,Garner Field,Uvalde,UVA,29.2112999,-99.74359894,-6
7886,Lewis University Airport,Lockport,LOT,41.6072998,-88.09619904,-6
7888,Buchanan Field,Concord,CCR,37.98970032,-122.0569992,-8
7889,Ocean Reef Club Airport,Ocean Reef Club Airport,OCA,25.3253994,-80.27480316,-5
7907,Ohio University Snyder Field,Athens,ATO,39.21099854,-82.23139954,-5
7908,Springfield-Beckley Municipal Airport,Springfield,SGH,39.84030151,-83.84020233,-5
7925,Philip Billard Municipal Airport,Topeka,TOP,39.06869888,-95.62249756,-6
7930,Smyrna Airport,Smyrna,MQY,36.00899887,-86.52010345,-6
7931,Franklin County Airport,Sewanee,UOS,35.20510101,-85.89810181,-6
7936,Chicago Executive Airport,Chicago-Wheeling,PWK,42.114222,-87.901494,-6
7938,Southwest Washington Regional Airport,Kelso,KLS,46.11800003,-122.8980026,-8
7978,Wilmington Airpark,Wilmington,ILN,39.42789841,-83.792099,-5
7979,Marana Regional Airport,Tucson,AVW,32.4095993,-111.2180023,-7
7980,Casa Grande Municipal Airport,Casa Grande,CGZ,32.954899,-111.766998,-7
7982,Buckeye Municipal Airport,Buckeye,BXK,33.42039871,-112.685997,-7
7984,McMinn County Airport,Athens,MMI,35.39730072,-84.56259918,-5
7985,Sterling Municipal Airport,Sterling,STK,40.61529922,-103.2649994,-7
7986,Rawlins Municipal Airport/Harvey Field,Rawlins,RWL,41.80559921,-107.1999969,-7
7990,Essex County Airport,Caldwell,CDW,40.87519836,-74.28140259,-5
7991,Lee C Fine Memorial Airport,Kaiser Lake Ozark,AIZ,38.09600067,-92.54949951,-6
7998,Thomasville Regional Airport,Thomasville,TVI,30.90159988,-83.88130188,-5
7999,Henderson Executive Airport,Henderson,HSH,35.97280121,-115.1340027,-8
8005,Henry Tift Myers Airport,Tifton,TMA,31.42900085,-83.4885025,-5
8030,Phoenix Deer Valley Airport,Phoenix ,DVT,33.68830109,-112.0830002,-7
8034,Republic Airport,Farmingdale,FRG,40.72880173,-73.41339874,-5
8050,McKinley National Park Airport,McKinley Park,MCL,63.73260117,-148.9109955,-9
8052,Prospect Creek Airport,Prospect Creek,PPC,66.81410217,-150.6439972,-9
8062,Wheeling Ohio County Airport,Wheeling,HLG,40.17499924,-80.64630127,-5
8077,Aransas County Airport,Rockport,RKP,28.08679962,-97.04460144,-6
8121,Portland Troutdale Airport,Troutdale,TTD,45.54940033,-122.401001,-8
8122,Portland Hillsboro Airport,Hillsboro,HIO,45.540401,-122.949997,-8
8135,Burns Municipal Airport,Burns,BNO,43.59189987,-118.9550018,-8
8136,Prineville Airport,Prineville,PRZ,44.28699875,-120.9039993,-8
8137,Red Bluff Municipal Airport,Red Bluff,RBL,40.15069962,-122.2519989,-8
8138,Marin County Airport - Gnoss Field,Novato,NOT,38.14360046,-122.5559998,-8
8139,Lake County Airport,Lakeview,LKV,42.16109848,-120.3990021,-8
8140,Tillamook Airport,Tillamook,OTK,45.41820145,-123.814003,-8
8141,Ontario Municipal Airport,Ontario,ONO,44.02050018,-117.0139999,-7
8142,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,DLS,45.61849976,-121.1669998,-8
8143,Montgomery County Airpark,Gaithersburg,GAI,39.16830063,-77.16600037,-5
8187,Morrisville Stowe State Airport,Morrisville,MVL,44.5345993,-72.61399841,-5
8188,Dallas Executive Airport,Dallas,RBD,32.68090057,-96.86820221,-6
8194,Westerly State Airport,Washington County,WST,41.34960175,-71.80339813,-5
8195,Block Island State Airport,Block Island,BID,41.16809845,-71.57779694,-5
8199,Nightmute Airport,Nightmute,NME,60.47100067,-164.701004,-9
8200,Toksook Bay Airport,Toksook Bay,OOK,60.54140091,-165.0870056,-9
8215,Decatur County Industrial Air Park,Bainbridge,BGE,30.9715004,-84.63739777,-5
8220,Whiteman Airport,Los Angeles,WHP,34.25930023,-118.413002,-8
8221,Madera Municipal Airport,Madera,MAE,36.98860168,-120.1119995,-8
8252,Apalachicola Regional Airport,Apalachicola,AAF,29.72750092,-85.02749634,-5
8274,St Lucie County International Airport,Fort Pierce,FPR,27.49510002,-80.36830139,-5
8277,Plymouth Municipal Airport,Plymouth,PYM,41.909,-70.728798,-5
8278,Quonset State Airport,North Kingstown,NCO,41.5970993,-71.41210175,-5
8280,Norwood Memorial Airport,Norwood,OWD,42.19049835,-71.17289734,-5
8281,Westfield-Barnes Regional Airport,Westfield,BAF,42.157799,-72.715599,-5
8283,Orange County Airport,Montgomery,MGJ,41.50999832,-74.26460266,-5
8284,Capital City Airport,Harrisburg,HAR,40.21709824,-76.85150146,-5
8286,Danbury Municipal Airport,Danbury,DXR,41.37149811,-73.48220062,-5
8287,Boire Field,Nashua,ASH,42.78170013,-71.51480103,-5
8288,Lawrence Municipal Airport,Lawrence,LWM,42.71720123,-71.12339783,-5
8289,Waterbury Oxford Airport,Oxford,OXC,41.47859955,-73.1352005,-5
8294,Richard B Russell Airport,Rome,RMG,34.3506012,-85.15799713,-5
8295,Northeast Alabama Regional Airport,Gadsden,GAD,33.972599,-86.088996,-6
8297,Barrow County Airport,Winder,WDR,33.98289871,-83.66739655,-5
8299,Dalton Municipal Airport,Dalton,DNN,34.72290039,-84.87020111,-5
8302,LaGrange Callaway Airport,LaGrange,LGC,33.0089,-85.072601,-5
8305,Harris County Airport,Pine Mountain,PIM,32.84069824,-84.88240051,-5
8308,Lee Gilmer Memorial Airport,Gainesville,GVL,34.27259827,-83.8302002,-5
8312,Harry Clever Field,New Philadelpha,PHD,40.47090149,-81.41970062,-5
8314,Hilton Head Airport,Hilton Head Island,HHH,32.22439957,-80.69750214,-5
8318,Daniel Field,Augusta,DNL,33.46649933,-82.03939819,-5
8319,Foothills Regional Airport,Morganton,MRN,35.820202,-81.611397,-5
8320,Pike County-Hatcher Field,Pikeville,PVL,37.5617981,-82.56639862,-5
8322,Toccoa Airport - R.G. Letourneau Field,Toccoa,TOC,34.59379959,-83.29579926,-5
8342,Fort Worth Alliance Airport,Fort Worth,AFW,32.98759842,-97.31880188,-6
8366,Lawrence Municipal Airport,Lawrence,LWC,39.01119995,-95.21659851,-6
8379,Pompano Beach Airpark,Pompano Beach,PPM,26.24710083,-80.11109924,-5
8410,London-Corbin Airport/Magee Field,London,LOZ,37.0821991,-84.0848999,-5
8412,Simmons Army Air Field,Fredericksburg,FBG,35.13180161,-78.93669891,-5
8430,John H Batten Airport,Racine,RAC,42.76060104,-87.81520081,-6
8446,Tacoma Narrows Airport,Tacoma,TIW,47.26789856,-122.5780029,-8
8460,Jack Edwards Airport,Gulf Shores,GUF,30.29050064,-87.67179871,-6
8473,Hazleton Municipal Airport,Hazleton,HZL,40.98680115,-75.99490356,-5
8474,Greater Cumberland Regional Airport,Cumberland,CBE,39.61539841,-78.7609024,-5
8493,Tri-County Regional Airport,Lone Rock,LNR,43.21170044,-90.18160248,-6
8496,Joliet Regional Airport,Joliet,JOT,41.51779938,-88.17549896,-6
8497,Illinois Valley Regional Airport-Walter A Duncan Field,Peru,VYS,41.351898,-89.153099,-6
8499,Jackson County Reynolds Field,Jackson,JXN,42.25979996,-84.45939636,-5
8504,Wings Field,Philadelphia,BBX,40.13750076,-75.26509857,-5
8505,Okeechobee County Airport,Okeechobee,OBE,27.26280022,-80.84980011,-5
8506,Sebring Regional Airport,Sebring,SEF,27.45639992,-81.3423996,-5
8507,Avon Park Executive Airport,Avon Park,AVO,27.59119987,-81.52780151,-5
8508,Winter Haven Regional Airport - Gilbert Field,Winter Haven,GIF,28.062901,-81.753304,-5
8509,Zephyrhills Municipal Airport,Zephyrhills,ZPH,28.22820091,-82.15589905,-5
8510,Ocala International Airport - Jim Taylor Field,Ocala,OCF,29.17259979,-82.22419739,-5
8515,Aiken Regional Airport,Aiken,AIK,33.649399,-81.684998,-5
8516,Woodward Field,Camden,CDN,34.28359985,-80.56490326,-5
8517,Lumberton Regional Airport,Lumberton,LBT,34.60990143,-79.05940247,-5
8519,Moore County Airport,Pinehurst-Southern Pines,SOP,35.23740005,-79.3911972,-5
8526,Statesville Regional Airport,Statesville,SVH,35.76530075,-80.9539032,-5
8532,William T. Piper Memorial Airport,Lock Haven,LHV,41.13560104,-77.42230225,-5
8544,Burke Lakefront Airport,Cleveland,BKL,41.51750183,-81.6832962,-5
8545,Chautauqua County-Dunkirk Airport,Dunkirk,DKK,42.49330139,-79.27200317,-5
8548,South Jersey Regional Airport,Mount Holly,LLY,39.94290161,-74.84570313,-5
8550,Linden Airport,Linden,LDJ,40.61740112,-74.24459839,-5
8553,Tri State Steuben County Airport,Angola,ANQ,41.639702,-85.083504,-5
8565,Clearwater Air Park,Clearwater,CLW,27.97669983,-82.75869751,-5
8593,Chicago Meigs Airport,Chicago,CGX,41.85879898,-87.60790253,-6
8604,Grand Strand Airport,North Myrtle Beach,CRE,33.81169891,-78.72389984,-5
8625,Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,WBW,41.29719925,-75.85119629,-5
8626,Willoughby Lost Nation Municipal Airport,Willoughby,LNN,41.68399811,-81.38970184,-5
8631,Capital City Airport,Frankfort,FFT,38.18249893,-84.90470123,-5
8632,Auburn Lewiston Municipal Airport,Lewiston,LEW,44.04850006,-70.28350067,-5
8641,Marco Island Executive Airport,Marco Island Airport,MRK,25.995001,-81.672501,-5
8644,Drummond Island Airport,Drummond Island,DRE,46.00930023,-83.74389648,-5
8646,Gladwin Zettel Memorial Airport,Gladwin,GDW,43.97060013,-84.47499847,-5
8653,Marshfield Municipal Airport,Marshfield,MFI,44.63690186,-90.18930054,-6
8654,Alexander Field South Wood County Airport,Wisconsin Rapids,ISW,44.36029816,-89.83899689,-6
8655,Clinton Municipal Airport,Clinton,CWI,41.83110046,-90.32910156,-6
8658,Beverly Municipal Airport,Beverly,BVY,42.58420181,-70.91649628,-5
8664,Poplar Bluff Municipal Airport,Poplar Bluff,POF,36.77389908,-90.32489777,-6
8667,Keokuk Municipal Airport,Keokuk,EOK,40.4598999,-91.42849731,-6
8681,St Paul Downtown Holman Field,St. Paul,STP,44.93450165,-93.05999756,-6
8706,Butler Co Regional Airport - Hogan Field,Hamilton,HAO,39.36380005,-84.52200317,-5
8742,Fond du Lac County Airport,Fond du Lac,FLD,43.77119827,-88.48840332,-6
8744,Stevens Point Municipal Airport,Stevens Point,STE,44.54520035,-89.53029633,-6
8759,Galion Municipal Airport,Galion,GQQ,40.7533989,-82.72380066,-5
8763,Clarksville–Montgomery County Regional Airport,Clarksville,CKV,36.62189865,-87.41500092,-6
8771,Lompoc Airport,Lompoc,LPC,34.66559982,-120.4680023,-8
8772,Chester County G O Carlson Airport,Coatesville,CTH,39.97900009,-75.8655014,-5
8777,Lake Placid Airport,Lake Placid,LKP,44.26449966,-73.9618988,-5
8784,Lima Allen County Airport,Lima,AOH,40.706902,-84.026703,-5
8789,Malcolm McKinnon Airport,Brunswick,SSI,31.15180016,-81.39129639,-5
8790,Beaver County Airport,Beaver Falls,BFP,40.77249908,-80.3914032,-5
8792,Georgetown County Airport,Georgetown,GGE,33.31169891,-79.31960297,-5
8793,Hardwick Field,Cleveland,HDI,35.2201004,-84.83239746,-5
8796,Renton Municipal Airport,Renton,RNT,47.49309921,-122.2160034,-8
8798,Brackett Field,La Verne,POC,34.09159851,-117.7819977,-8
8801,Cross City Airport,Cross City,CTY,29.63549995,-83.10479736,-5
8802,Oconee County Regional Airport,Clemson,CEU,34.6719017,-82.8864975,-5
8804,Beech Factory Airport,Wichita,BEC,37.69449997,-97.21499634,-6
8815,Sidney Municipal-Lloyd W Carr Field,Sidney,SNY,41.10129929,-102.9850006,-7
8824,Kalaeloa Airport,Kapolei,JRF,21.3074,-158.070009,-10
8833,Iosco County Airport,East Tawas,ECA,44.312801,-83.422302,-5
8854,Boulder Municipal Airport,Boulder,WBU,40.03939819,-105.2259979,-7
8864,Palo Alto Airport of Santa Clara County,Palo Alto,PAO,37.46110153,-122.1149979,-8
8869,Falcon Field,Mesa,MSC,33.46080017,-111.7279968,-7
8877,Oakland County International Airport,Pontiac,PTK,42.66550064,-83.42009735,-5
8888,Dillant Hopkins Airport,Keene,EEN,42.89839935,-72.27079773,-5
8925,Iowa City Municipal Airport,Iowa City,IOW,41.6391983,-91.54650116,-6
8935,Lee Airport,Annapolis,ANP,38.942902,-76.568398,-5
8950,Pecos Municipal Airport,Pecos,PEQ,31.38240051,-103.5110016,-6
8951,Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,HBG,31.26479912,-89.25279999,-6
8958,Chan Gurney Municipal Airport,Yankton,YKN,42.91669846,-97.3859024,-6
8982,Hayward Executive Airport,Hayward,HWD,37.65919876,-122.1220016,-8
8989,Ann Arbor Municipal Airport,Ann Arbor,ARB,42.22299957,-83.74559784,-5
9071,Alameda Naval Air Station,Alameda,NGZ,37.78889847,-122.3199997,-8
9102,Immokalee Regional Airport,Immokalee ,IMM,26.43320084,-81.40100098,-5
9120,Dinwiddie County Airport,Petersburg,PTB,37.18379974,-77.50740051,-5
9126,Sheboygan County Memorial Airport,Sheboygan,SBM,43.76959991,-87.85140228,-6
9138,Pinal Airpark,Marana,MZJ,32.51060104,-111.3280029,-7
9140,Safford Regional Airport,Safford,SAD,32.85480118,-109.6350021,-7
9164,Sikeston Memorial Municipal Airport,Sikeston,SIK,36.89889908,-89.5617981,-6
9178,Floyd Bennett Memorial Airport,Queensbury,GFL,43.34120178,-73.61029816,-5
9183,Martin State Airport,Baltimore,MTN,39.325699,-76.413803,-5
9186,Eastern Slopes Regional Airport,Fryeburg,FRY,43.99110031,-70.94789886,-5
9188,Lakefront Airport,New Orleans,NEW,30.04240036,-90.02829742,-6
9189,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,COE,47.77429962,-116.8199997,-8
9190,Beaumont Municipal Airport,Beaumont,BMT,30.07069969,-94.21579742,-6
9191,Vermilion Regional Airport,Danville,DNV,40.19919968,-87.59590149,-6
9199,Space Coast Regional Airport,Titusville,TIX,28.51479912,-80.79920197,-5
9225,Andrau Airpark,Houston,AAP,29.72249985,-95.58830261,-6
9226,Flying Cloud Airport,Eden Prairie,FCM,44.82720184,-93.45709991,-6
9228,Johnson County Executive Airport,Olathe,OJC,38.84759903,-94.73760223,-6
9251,Manassas Regional Airport/Harry P. Davis Field,Manassas,MNZ,38.72140121,-77.51540375,-5
9252,Texas Gulf Coast Regional Airport,Angleton,LJN,29.10860062,-95.46209717,-6
9387,Port Alsworth Airport,Port alsworth,PTA,60.201681,-154.325863,-9
9399,Newton City-County Airport,Newton,EWK,38.05820084,-97.27449799,-6
9403,Taszár Air Base,Columbus,TZR,46.39310074,17.91749954,1
9406,Fort Bridger Airport,Fort Bridger,FBR,41.39189911,-110.4069977,-7
9408,Chehalis Centralia Airport,Chehalis,CLS,46.67699814,-122.9830017,-8
9411,Evanston-Uinta County Airport-Burns Field,Evanston,EVW,41.27479935,-111.0350037,-7
9415,Weedon Field,Eufala,EUF,31.95129967,-85.12889862,-6
9417,Dare County Regional Airport,Manteo,MEO,35.91899872,-75.69550323,-5
9418,Auburn University Regional Airport,Auburn,AUO,32.615101,-85.433998,-6
9450,W H 'Bud' Barron Airport,Dublin,DBN,32.56439972,-82.98529816,-5
9488,Corvallis Municipal Airport,Corvallis,CVO,44.49720001,-123.2900009,-8
9543,Ogden Hinckley Airport,Ogden,OGD,41.19589996,-112.012001,-7
9546,Colorado Plains Regional Airport,Akron,AKO,40.17559814,-103.2220001,-7
9547,Sanderson Field,Shelton,SHN,47.23360062,-123.1480026,-8
9739,Napakiak Airport,Napakiak,WNA,60.69029999,-161.9790039,-9
9744,Napaskiak Airport,Napaskiak,PKA,60.70289993,-161.7779999,-9
9763,Doylestown Airport,Doylestown,DYL,40.33300018,-75.12229919,-5
9772,Warren Field,Washington,OCW,35.57049942,-77.04979706,-5
9776,Stillwater Regional Airport,Stillwater,SWO,36.16120148,-97.08570099,-6
9777,Okmulgee Regional Airport,Okmulgee,OKM,35.66809845,-95.94869995,-6
9778,Cushing Municipal Airport,Cushing,CUH,35.94990158,-96.77310181,-6
9779,Clinton Sherman Airport,Clinton,CSM,35.33980179,-99.20050049,-6
9780,Strother Field,Winfield,WLD,37.16859818,-97.03759766,-6
9781,Wiley Post Airport,Oklahoma City,PWA,35.53419876,-97.64710236,-6
9782,Shreveport Downtown Airport,Shreveport,DTN,32.54019928,-93.74500275,-6
9783,Stephenville Clark Regional Airport,Stephenville,SEP,32.21530151,-98.17769623,-6
9787,Ada Regional Airport,Ada,ADT,34.804298,-96.671303,-6
9794,Iraan Municipal Airport,Iraan,IRB,30.90570068,-101.8919983,-6
9797,Wilkes County Airport,North Wilkesboro,IKB,36.22280121,-81.09829712,-5
9799,Danville Regional Airport,Danville,DAN,36.57289886,-79.33609772,-5
9806,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,HCW,34.71289825,-79.95700073,-5
10017,San Gabriel Valley Airport,El Monte,EMT,34.086102,-118.035004,-8
10102,Stinson Municipal Airport,Stinson,SSF,29.33699989,-98.47109985,-5
10104,Jasper County Airport-Bell Field,Jasper,JAS,30.88570023,-94.03489685,-5
10106,Marfa Municipal Airport,Marfa,MRF,30.371099,-104.017997,-5
10107,Alpine Casparis Municipal Airport,Alpine,ALE,30.38419914,-103.6839981,-5
10117,Cable Airport,Upland,CCB,34.11159897,-117.6880035,-8
10122,Elkhart Municipal Airport,Elkhart,EKI,41.7193985,-86.00319672,-5
10128,Jim Hamilton L.B. Owens Airport,Columbia,CUB,33.97050095,-80.99520111,-4
10131,Donaldson Field Airport,Greenville,GDC,34.758301,-82.376404,-4
10133,Hartsville Regional Airport,Hartsville,HVS,34.40309906,-80.11920166,-5
10145,Leesburg International Airport,Leesburg,LEE,28.82309914,-81.80870056,-5
10162,Chino Airport,Chino,CNO,33.97470093,-117.637001,-8
10185,Paso Robles Municipal Airport,Paso Robles,PRB,35.67290115,-120.6269989,-8
10360,Half Moon Bay Airport,Half Moon Bay,HAF,37.51340103,-122.5009995,-8
10371,General WM J Fox Airfield,Lancaster,WJF,34.74110031,-118.2190018,-8
11004,Talladega Municipal Airport,Talladega,ASN,33.56990051,-86.05090332,-5
11005,Greenville Downtown Airport,Greenville,GMU,34.84790039,-82.34999847,-4
11010,Troy Municipal Airport at N Kenneth Campbell Field,Troy,TOI,31.860399,-86.012101,-5
11012,Enterprise Municipal Airport,Enterprise,ETS,31.29969978,-85.89990234,-5
11022,Thomas C Russell Field,Alexander City,ALX,32.91469955,-85.96299744,-5
11070,Brewster Field,Holdredge,HDE,40.452099,-99.336502,-5
11071,Pratt Regional Airport,Pratt,PTT,37.70159912,-98.74690247,-5
11074,Jim Kelly Field,Lexington,LXN,40.79100037,-99.77729797,-5
11076,Council Bluffs Municipal Airport,Council Bluffs,CBF,41.25920105,-95.76059723,-5
11077,Kokomo Municipal Airport,Kokomo,OKK,40.52819824,-86.05899811,-4
11082,Galesburg Municipal Airport,Galesburg,GBG,40.93799973,-90.43109894,-5
11084,Guymon Municipal Airport,Guymon,GUY,36.68510056,-101.5080032,-5
11090,Independence Municipal Airport,Independence,IDP,37.15840149,-95.77839661,-5
11094,Bay City Municipal Airport,Bay City,BBC,28.97330093,-95.8635025,-5
11095,Cox Field,Paris,PRX,33.63660049,-95.45079803,-5
11096,Coffeyville Municipal Airport,Coffeyville,CFV,37.09400177,-95.57189941,-5
11098,Greeley–Weld County Airport,Greeley,GXY,40.43740082,-104.6330032,-7
11100,Oryol Yuzhny Airport,Oakley,OEL,52.93470001,36.00220108,-5
11101,Fremont Municipal Airport,Fremont,FET,41.44910049,-96.52020264,-5
11102,La Grande/Union County Airport,La Grande,LGD,45.29019928,-118.0070038,-7
11110,Pocono Mountains Municipal Airport,Mount Pocono,MPO,41.137503,-75.378897,-5
11111,Quakertown Airport,Quakertown,UKT,40.43519974,-75.38189697,-5
11131,Banning Municipal Airport,Banning,BNG,33.92309952,-116.8509979,-8
11134,Karl Stefan Memorial Airport,Norfolk  Nebraska,OFK,41.98550034,-97.43509674,-6
11153,Peter O Knight Airport,Tampa,TPF,27.91559982,-82.44930267,-5
11243,Montauk Airport,Montauk,MTP,41.0765,-71.920797,-4
11255,Porter County Municipal Airport,Valparaiso IN,VPZ,41.45399857,-87.00710297,-5
11299,Mason County Airport,Ludington,LDM,43.96250153,-86.40789795,-5
11312,Reid-Hillview Airport of Santa Clara County,San Jose,RHV,37.332901,-121.8190002,8
11638,Watsonville Municipal Airport,Watsonville,WVI,36.93569946,-121.7900009,-8
11648,Hollister Municipal Airport,Hollister,HLI,36.8932991,-121.4100037,-8
12528,Skagit Regional Airport,Skagit,MVW,48.47090149,-122.4209976,-8
12672,Marion County Brown Field,Jasper,APT,35.060699,-85.585297,-5
12675,Pryor Field Regional Airport,Decatur,DCU,34.65269852,-86.94539642,-6
12676,Glasgow Municipal Airport,Glasgow,GLW,37.03179932,-85.9536972,-6
12873,Jasper County Airport,Rensselaer,RNZ,40.94789886,-87.18260193,-5
12950,Statesboro Bulloch County Airport,Statesboro,TBR,32.48270035,-81.73690033,-5
13074,West Bend Municipal Airport,WEST BEND,ETB,43.42219925,-88.12789917,-5
13075,Gaylord Regional Airport,GAYLORD,GLR,45.01350021,-84.70359802,-4
13077,Anderson Municipal Darlington Field,ANDERSON,AID,40.10860062,-85.61299896,-4
13080,Prairie Du Chien Municipal Airport,Prairie du Chien,PCD,43.01929855,-91.123703,-6
13139,Taos Regional Airport,Taos,TSM,36.45819855,-105.6719971,-6
13142,Raton Municipal-Crews Field,Raton,RTN,36.74150085,-104.5019989,-6
13154,Perry Lefors Field,Pampa,PPA,35.61299896,-100.9960022,-5
13156,Marion County Regional Airport,Flippin,FLP,36.29090118,-92.59030151,-5
13158,Hutchinson County Airport,Borger,BGD,35.70090103,-101.3939972,-5
13189,Santa Ynez Airport,Santa Ynez,SQA,34.60680008,-120.0759964,-8
13233,Spartanburg Downtown Memorial Airport,Spartangurg,SPA,34.91569901,-81.95649719,-5
13265,Tri-City Airport,Parsons,PPF,37.32989883,-95.5062027,-6
13267,Waycross Ware County Airport,Waycross,AYS,31.24909973,-82.39550018,-5
13271,Greater Portsmouth Regional Airport,Portsmouth,PMH,38.84049988,-82.84729767,-5
13336,Clarks Point Airport,Clarks Point,CLP,58.83369827,-158.529007,-9
13439,Red Dog Airport,Red Dog,RDB,68.03209686,-162.8990021,-9
13707,Seldovia Airport,Seldovia,SOV,59.44240189,-151.7039948,-9
13757,Vidalia Regional Airport,Vidalia,VDI,32.19269943,-82.37120056,-4
13803,Mitchell Municipal Airport,Mitchell,MHE,43.77479935,-98.03859711,-6